,0,1
151,1.0,-0.9747
152,5.0,0.0
153,4.428571428571429,0.24567142857142857
154,5.0,0.6705
155,4.568421052631579,0.4269063157894735
156,4.214285714285714,0.48573571428571427
157,5.0,0.8458
158,3.5,0.41000000000000003
159,3.5,0.43445
160,3.5,0.20754999999999996
161,5.0,0.0
162,4.8125,0.40733541666666667
163,3.3333333333333335,0.3999916666666667
164,5.0,0.28595
165,5.0,0.7351
166,4.666666666666667,0.4615
167,4.25,0.43304531249999995
168,4.5,0.63465
169,1.0,0.0772
170,4.333333333333333,0.5278999999999999
171,4.08,0.34983600000000004
172,5.0,0.7269
173,5.0,0.42405
174,3.6666666666666665,-0.021500000000000002
175,4.175,0.5859625000000002
176,4.166666666666667,0.604
177,3.3333333333333335,0.39355555555555555
178,5.0,0.6249
179,4.5,0.5549999999999999
180,4.4,0.16643499999999997
181,5.0,0.5719
182,1.7142857142857142,-0.2888142857142858
183,5.0,0.68935
184,3.8,0.50088
185,5.0,0.5719
186,5.0,0.8555
187,3.4857142857142858,0.4666349999999999
188,4.0,0.91
189,4.0,0.37895
190,5.0,0.46655
191,5.0,0.77635
192,2.5,-0.23835
193,4.777777777777778,0.27942222222222224
194,4.0,0.37742000000000003
195,3.8620689655172415,0.4337517241379311
196,5.0,0.0
197,4.298913043478261,0.4157383152173907
198,4.0,0.5892142857142858
199,3.6666666666666665,0.19591666666666666
200,5.0,0.296
201,3.7103448275862068,0.24644758620689633
202,4.6,0.6865400000000002
203,5.0,0.6588
204,1.0,0.296
205,5.0,-0.1027
206,1.0,0.07520000000000002
207,2.6666666666666665,0.9103
208,1.75,0.38502500000000006
209,5.0,0.9169
210,4.0476190476190474,0.2742809523809524
211,5.0,0.4496
212,5.0,0.7351
213,5.0,0.9042
214,4.0,0.4802666666666666
215,3.6666666666666665,0.6590666666666667
216,1.0,0.1779
217,3.0,-0.1122
218,5.0,0.3182
219,4.2,0.54572
220,5.0,0.0
221,4.472222222222222,0.4211305555555555
222,5.0,0.3612
223,3.0,0.6331
224,5.0,0.875
225,5.0,0.9943
226,4.518518518518518,0.5066975308641974
227,2.7454545454545456,0.3683854545454546
228,4.426229508196721,0.3672032786885245
229,3.0,-0.5106
230,5.0,0.4404
231,4.625,0.6583062500000001
232,1.0,-0.34
233,3.857142857142857,0.29687142857142856
234,4.1,0.49578
235,5.0,0.296
236,2.0,0.8519
237,1.0,-0.6249
238,4.5,0.378975
239,4.916666666666667,0.49365833333333337
240,3.6666666666666665,0.3353333333333333
241,1.0,-0.3612
242,4.688524590163935,0.4563008196721311
243,1.0,0.0
244,5.0,0.34
245,4.5,-0.20095
246,5.0,0.5719
247,5.0,0.44475
248,4.2,0.24272000000000005
249,3.3333333333333335,0.7014666666666667
250,4.6,0.56804
251,3.0,0.9648
252,1.0,-0.20279999999999998
253,3.9642857142857144,0.4051571428571427
254,3.0,-0.15905000000000002
255,5.0,0.30835
256,4.385964912280702,0.5722947368421053
257,3.75,0.57205
258,4.0,-0.8402
259,1.0,-0.0837
260,2.6666666666666665,0.2665666666666667
261,3.933333333333333,0.5399266666666666
262,5.0,0.5862
263,5.0,0.7351
264,5.0,0.3612
265,5.0,0.0
266,1.0,0.0
267,4.673469387755102,0.33505714285714283
268,4.666666666666667,0.7230333333333334
269,5.0,0.0
270,2.5,0.7464999999999999
271,3.0,0.0
272,4.409090909090909,0.363665909090909
273,5.0,0.499225
274,4.038194444444445,0.43752829861111125
275,5.0,0.6249
276,4.375,0.7078125
277,5.0,0.4404
278,3.0,0.3852
279,4.6,0.29836
280,4.8,0.24476
281,5.0,0.4687
282,5.0,0.7906
283,5.0,0.6249
284,5.0,0.4404
285,5.0,0.4939
286,2.3333333333333335,-0.1998
287,3.3333333333333335,0.31692222222222216
288,2.5789473684210527,0.3463684210526316
289,5.0,0.2861666666666667
290,4.685897435897436,0.3368326923076924
291,4.5,0.2202
292,5.0,0.6249
293,3.75,0.023825000000000013
294,5.0,0.3612
295,4.509090909090909,0.5003836363636365
296,5.0,0.51026
297,4.5,0.3534
298,4.823529411764706,0.4174294117647059
299,4.191489361702128,0.6696510638297871
300,5.0,-0.3365
301,4.510204081632653,0.3987285714285714
302,1.5,0.09010000000000001
303,3.5,0.8063
304,5.0,0.6369
305,4.763888888888889,0.4394180555555555
306,4.875,0.36169375
307,5.0,0.6914
308,4.666666666666667,0.5823
309,4.571428571428571,0.7049285714285716
310,5.0,0.65325
311,3.25,0.27807499999999996
312,5.0,0.3182
313,4.5,0.14920000000000003
314,5.0,0.31245
315,5.0,0.926
316,4.0,0.37875000000000003
317,1.0,0.3612
318,5.0,0.6249
319,5.0,0.31245
320,3.6666666666666665,0.6687666666666666
321,5.0,0.0
322,4.0,0.2732
323,5.0,0.4019
324,5.0,0.25322000000000006
325,5.0,0.0
326,4.5,0.68465
327,3.5,0.5095
328,5.0,0.7351
329,3.0,-0.4404
330,3.9473684210526314,0.3991052631578948
331,5.0,0.9674
332,1.0,-0.0516
333,5.0,0.9231
334,3.642857142857143,0.5496642857142857
335,2.0,-0.09106666666666667
336,5.0,0.802
337,4.0,0.9371
338,4.857142857142857,0.41027142857142856
339,5.0,0.47050000000000003
340,3.9139072847682117,0.5711814569536425
341,5.0,0.8221
342,4.0,0.0
343,3.375,0.3933875
344,3.858695652173913,0.32095978260869557
345,5.0,0.3612
346,5.0,0.7003
347,2.0952380952380953,0.02474285714285712
348,5.0,0.0
349,4.266666666666667,0.3767333333333333
350,5.0,-0.0928
351,5.0,0.6492333333333333
352,4.4,0.37158
353,2.8205128205128207,0.506
354,4.212328767123288,0.4409876712328767
355,4.5,0.0386
356,4.673913043478261,0.48857826086956513
357,5.0,0.5343333333333332
358,4.7272727272727275,0.33224545454545457
359,3.0,0.4404
360,4.625,0.5337375
361,5.0,0.8402
362,5.0,0.37007500000000004
363,4.033333333333333,0.32100333333333336
364,3.8484848484848486,0.4213060606060607
365,5.0,0.3612
366,4.551724137931035,0.4859793103448275
367,1.0,-0.6486
368,4.592592592592593,0.2830518518518519
369,5.0,0.8908
370,4.5,0.3049700000000001
371,3.0,0.3612
372,2.909090909090909,-0.024600000000000007
373,5.0,0.48655
374,4.96,0.4483
375,5.0,0.5143699999999999
376,2.0,0.4939
377,5.0,0.2023
378,5.0,0.5453333333333333
379,5.0,0.0
380,5.0,0.6705
381,5.0,0.8331999999999999
382,3.642857142857143,-0.034807142857142856
383,3.0,0.4588
384,4.5,0.27304999999999996
385,4.166666666666667,0.4731
386,1.0,0.8771
387,4.833333333333333,0.4810055555555557
388,5.0,0.3975
389,5.0,0.0
390,4.5,0.28175
391,4.553571428571429,0.28781428571428563
392,5.0,0.0
393,4.0,0.5500499999999999
394,4.0,0.1993
395,4.416666666666667,0.30492500000000006
396,5.0,0.7712
397,2.3333333333333335,0.3508
398,5.0,0.6369
399,4.5,0.48778749999999993
400,5.0,0.6249
401,5.0,0.6369
402,4.5,0.10115
403,5.0,0.4404
404,1.0,0.327
405,5.0,0.4005285714285715
406,1.0,0.5106
407,5.0,0.8934
408,5.0,0.6249
409,5.0,0.0
410,4.75,0.456025
411,3.8846153846153846,0.2270076923076923
412,3.0,0.0
413,4.75,0.2865125
414,4.620689655172414,0.3944241379310346
415,5.0,0.8658
416,4.333333333333333,0.5522166666666667
417,5.0,0.6249
418,5.0,0.5181199999999999
419,4.555555555555555,0.2282
420,5.0,0.3612
421,5.0,0.0
422,5.0,0.43012999999999996
423,1.0,0.4215
424,4.5,0.70775
425,2.347826086956522,0.14270434782608693
426,4.375,0.268775
427,2.5,0.4011799999999999
428,5.0,0.5895666666666667
429,4.545454545454546,0.6115727272727273
430,5.0,0.4535
431,4.818181818181818,0.4893818181818182
432,3.0,0.94
433,3.375,-0.09718750000000001
434,4.5,0.49770714285714296
435,1.0,0.6486
436,1.0,-0.7141500000000001
437,5.0,0.4404
438,4.5,0.36195
439,5.0,0.6588
440,5.0,0.5994
441,5.0,0.7959
442,1.0,-0.2023
443,5.0,0.8588
444,1.0,0.0
445,4.5,0.4454
446,5.0,0.8651500000000001
447,2.0,0.8588
448,5.0,0.2593
449,3.3333333333333335,0.40996666666666665
450,4.666666666666667,0.3528
451,5.0,0.34
452,5.0,0.4404
453,5.0,0.5719
454,3.7222222222222223,0.448376388888889
455,3.0,0.0258
456,5.0,0.5456
457,5.0,0.3491
458,4.5,0.38901666666666673
459,5.0,0.34356666666666663
460,5.0,0.33775000000000005
461,4.833333333333333,0.37865
462,5.0,0.0
463,3.9565217391304346,0.42814347826086957
464,5.0,0.6249
465,5.0,0.6597
466,4.669902912621359,0.4162208737864076
467,5.0,0.4166
468,4.0,0.1806
469,5.0,0.4404
470,3.0,-0.2732
471,4.821428571428571,0.4317107142857143
472,1.0,-0.4019
473,5.0,0.6435
474,3.3333333333333335,0.6699
475,5.0,0.8689
476,5.0,0.7906
477,5.0,0.8687
478,5.0,0.4802636363636364
479,4.5,0.45111
480,5.0,0.38915
481,5.0,0.5719
482,5.0,0.658
483,5.0,0.7717
484,5.0,0.6597
485,4.176470588235294,0.3598058823529412
486,4.229235880398671,0.49473355481727577
487,3.4,0.2684
488,4.0,0.327775
489,5.0,0.3644333333333334
490,5.0,0.6422
491,4.333333333333333,0.26649999999999996
492,5.0,0.4939
493,4.0,0.0
494,1.0,-0.1511
495,5.0,0.75955
496,1.0,0.2355
497,5.0,0.8658
498,4.954545454545454,0.3469454545454545
499,4.464912280701754,0.3028824561403508
500,4.666666666666667,0.5415666666666666
501,4.649484536082475,0.49429381443298964
502,5.0,0.45065
503,4.583333333333333,0.5013
504,3.0,0.23464999999999997
505,4.0,0.23459999999999998
506,5.0,0.4749
507,5.0,0.46655
508,1.0,0.23514999999999997
509,4.384615384615385,0.32793333333333335
510,5.0,0.3953
511,5.0,-0.5106
512,3.0,-0.128
513,3.9166666666666665,0.37588913043478234
514,5.0,0.38835
515,4.5,0.4398446428571429
516,4.875,0.3185375
517,3.25,0.33355
518,5.0,0.2563166666666667
519,4.857142857142857,0.4385357142857143
520,3.0,0.06075
521,5.0,0.61395
522,4.333333333333333,0.5921666666666666
523,5.0,0.0
524,5.0,0.6249
525,5.0,0.9118
526,5.0,0.7119
527,3.0,0.816675
528,5.0,-0.4574
529,2.2888888888888888,0.32755111111111107
530,3.0,0.7906
531,5.0,0.0
532,5.0,0.3612
533,1.0,-0.5719
534,4.4326923076923075,0.4475870192307694
535,4.0,0.7096
536,5.0,0.3612
537,4.5,0.697
538,4.6,0.24962000000000004
539,3.4,0.36646
540,4.0,0.259875
541,3.0,0.0
542,5.0,-0.4574
543,3.6666666666666665,0.4236
544,3.871794871794872,0.4074871794871794
545,5.0,0.686375
546,5.0,0.6249
547,3.4,0.4072
548,2.6666666666666665,0.41206666666666664
549,5.0,0.765
550,3.0,0.6369
551,4.714285714285714,0.5230714285714285
552,4.076923076923077,0.4025846153846153
553,5.0,0.4404
554,4.916666666666667,0.5868583333333334
555,3.75,0.39475000000000005
556,5.0,0.5106
557,4.0,-0.2732
558,2.0,0.1806
559,5.0,0.0
560,5.0,0.6249
561,5.0,0.9413
562,5.0,0.9042
563,5.0,0.4404
564,4.088235294117647,0.3981176470588235
565,1.0,-0.8196
566,4.7,0.33169000000000004
567,5.0,0.42379999999999995
568,4.142857142857143,0.47832857142857144
569,4.166666666666667,0.7388666666666667
570,4.0,0.0336
571,4.046511627906977,0.4831139534883721
572,4.5,0.255225
573,4.25,0.5224000000000001
574,5.0,-0.34
575,4.1940298507462686,0.38841343283582086
576,5.0,0.44015
577,5.0,0.6124
578,5.0,0.0772
579,4.0,0.1591
580,2.0,0.92485
581,5.0,0.5859
582,5.0,-0.11095
583,3.6666666666666665,0.26406666666666667
584,3.3333333333333335,0.46140000000000003
585,2.25,0.1132
586,4.384615384615385,0.5604076923076923
587,5.0,-0.5848
588,5.0,0.44555
589,4.888888888888889,0.4961222222222222
590,4.8604651162790695,0.4014837209302325
591,5.0,0.4404
592,4.0,0.55315
593,3.5,0.38897499999999996
594,4.5,0.31727500000000003
595,4.5,0.7353000000000001
596,5.0,0.81996
597,3.75,0.54335
598,5.0,0.4019
599,5.0,0.38585
600,4.090909090909091,0.3463909090909091
601,5.0,0.0
602,2.8333333333333335,0.2384666666666667
603,4.647887323943662,0.41301549295774653
604,3.0,0.5859
605,5.0,0.8439
606,5.0,0.45704999999999996
607,4.190476190476191,0.2367571428571429
608,4.0,0.4019
609,3.6666666666666665,0.6469666666666667
610,5.0,0.7717
611,4.533333333333333,0.36439333333333335
612,3.5555555555555554,0.5702333333333334
613,4.666666666666667,0.39893333333333336
614,2.4375,0.18064375
615,5.0,0.743
616,4.0,0.8513
617,5.0,0.9001
618,1.125,-0.20268749999999996
619,1.0,-0.4767
620,4.2,0.30116
621,5.0,0.6114
622,4.166666666666667,0.4924666666666668
623,5.0,0.7399
624,5.0,0.6588
625,5.0,0.6597
626,2.0,0.02150000000000002
627,3.3333333333333335,0.7327666666666666
628,1.0,0.0
629,5.0,0.6369
630,3.5833333333333335,0.4087916666666667
631,3.7564469914040113,0.40773667621776516
632,2.25,0.24715000000000004
633,2.7241379310344827,0.4787068965517242
634,5.0,0.0
635,1.6666666666666667,0.5295666666666666
636,3.111111111111111,0.2200888888888889
637,1.6666666666666667,0.1468
638,5.0,0.6806000000000001
639,5.0,0.9451
640,4.016393442622951,0.384144262295082
641,2.5,0.268
642,3.3636363636363638,0.4229272727272727
643,1.0,-0.5574
644,5.0,0.3612
645,5.0,0.2023
646,1.0,-0.7269
647,4.2,0.57362
648,4.333333333333333,0.3242
649,3.2,0.26915555555555554
650,1.0,0.471
651,4.6,0.2851
652,3.3846153846153846,0.6027923076923077
653,5.0,0.3446
654,3.5555555555555554,0.46124444444444457
655,4.666666666666667,0.2926
656,2.0,0.26335
657,4.5,0.1806
658,5.0,0.7351
659,1.0,0.0
660,5.0,0.4215
661,4.75,0.5619000000000001
662,5.0,0.71305
663,3.8,0.88612
664,5.0,-0.4019
665,4.2105263157894735,0.3035736842105264
666,5.0,0.636
667,2.8,0.32552000000000003
668,4.636363636363637,0.2660772727272728
669,5.0,0.4791
670,5.0,0.0
671,1.0,0.82525
672,5.0,0.7036
673,5.0,0.5859
674,2.689655172413793,0.32031379310344826
675,5.0,0.3612
676,5.0,0.8834
677,5.0,0.0
678,4.3,0.35123
679,5.0,0.5818875
680,5.0,0.4626166666666666
681,5.0,0.7096
682,4.461538461538462,0.24478846153846157
683,1.5,0.05167999999999997
684,5.0,0.4939
685,4.2,0.7636600000000001
686,3.32,0.3590511111111109
687,3.3333333333333335,0.3818000000000001
688,5.0,0.6696
689,5.0,0.45867500000000005
690,4.5,0.19145
691,5.0,0.0903
692,4.785714285714286,0.5949452380952378
693,4.5,0.21632500000000002
694,3.4,0.53178
695,4.25,0.3708
696,4.6,0.35305000000000003
697,5.0,0.8977
698,3.911764705882353,0.4261205882352942
699,5.0,0.4215
700,4.9,0.5072400000000001
701,4.666666666666667,0.4018
702,4.0,0.0
703,4.5,0.15445
704,4.666666666666667,0.39893333333333336
705,3.0,-0.1531
706,2.25,0.334325
707,3.6666666666666665,0.2804
708,4.0,0.4215
709,5.0,0.2192
710,5.0,0.6369
711,5.0,0.6249
712,5.0,0.6799999999999999
713,4.266666666666667,0.25067333333333336
714,3.5,0.1806
715,4.0,0.33104999999999996
716,5.0,0.5780333333333333
717,4.9523809523809526,0.28020000000000006
718,4.0,0.4404
719,5.0,0.583
720,5.0,0.051100000000000007
721,5.0,0.7047000000000001
722,4.839285714285714,0.33072500000000005
723,3.0,0.7273499999999999
724,3.9166666666666665,0.5495
725,2.953488372093023,0.3354302325581396
726,5.0,0.807
727,4.823076923076923,0.38785615384615374
728,5.0,0.2732
729,4.647058823529412,0.35859338235294086
730,4.0,0.9349
731,5.0,0.60465
732,5.0,0.7906
733,1.5,-0.0011500000000000121
734,5.0,0.7256
735,1.0,-0.08834999999999998
736,2.0,0.0
737,2.0,0.7003
738,5.0,0.8519
739,1.0454545454545454,-0.05192272727272729
740,5.0,0.7424
741,2.25,0.652
742,3.4105263157894736,0.24864736842105262
743,5.0,0.6892
744,4.818181818181818,0.5147272727272727
745,1.625,0.19623749999999995
746,5.0,0.7783
747,3.5,0.3967928571428572
748,3.75,0.580465
749,4.5,0.29295
750,4.8,0.18902
751,2.1666666666666665,0.2432602564102563
752,4.866666666666666,0.7348200000000001
753,4.722222222222222,0.636138888888889
754,2.8,0.30654
755,4.0,0.7351
756,5.0,0.73194
757,5.0,0.8619
758,5.0,0.6908
759,5.0,0.0
760,2.0,-0.2942
761,4.4523809523809526,0.6282380952380952
762,3.7142857142857144,0.22622857142857142
763,4.6923076923076925,0.09344358974358975
764,3.033333333333333,0.2909
765,2.25,0.35633
766,5.0,0.719625
767,3.0,0.06885000000000001
768,5.0,0.5574
769,3.1666666666666665,0.2185666666666667
770,4.833333333333333,0.35533333333333333
771,4.714285714285714,0.5886071428571429
772,4.285714285714286,0.7425809523809523
773,5.0,0.31901999999999997
774,2.2222222222222223,0.34653333333333336
775,4.5041322314049586,0.4843518595041324
776,1.5,0.0386
777,5.0,0.36755
778,3.911764705882353,0.2760235294117647
779,4.46875,0.420209375
780,4.706521739130435,0.28438695652173906
781,3.6,0.4776809999999998
782,4.8,0.55966
783,3.0,0.0
784,4.642857142857143,0.06945
785,1.0,0.0
786,4.333333333333333,0.2864
787,5.0,0.3612
788,5.0,0.23535
789,3.0,0.6975333333333333
790,4.0,0.35606
791,3.740740740740741,0.35622592592592606
792,5.0,0.6249
793,4.464285714285714,0.6933035714285716
794,5.0,0.8977
795,3.5,0.59263
796,1.0,0.0
797,4.75,0.301875
798,5.0,0.7717
799,4.5813953488372094,0.520653488372093
800,5.0,-0.3182
801,5.0,0.6249
802,5.0,0.765
803,1.0,-0.3802
804,5.0,0.43935
805,3.588235294117647,0.4613529411764707
806,2.5,0.32985
807,4.1826923076923075,0.5488528846153843
808,5.0,0.8271
809,3.75,0.3565333333333333
810,5.0,0.0
811,5.0,0.4019
812,5.0,0.765
813,3.58974358974359,0.41616923076923085
814,3.5,0.3612
815,4.601178781925344,0.45613575638506837
816,4.583333333333333,0.6301666666666667
817,5.0,0.4859
818,5.0,0.6369
819,5.0,0.4404
820,1.0,-0.9042
821,5.0,0.0
822,5.0,0.6588
823,5.0,0.5106
824,5.0,0.5411
825,5.0,0.8718
826,4.857142857142857,0.5824428571428572
827,5.0,0.4588
828,4.0,0.36755
829,4.5,0.4158
830,5.0,0.6249
831,2.75,0.10380000000000002
832,3.6666666666666665,0.2916666666666667
833,4.764044943820225,0.43936853932584263
834,5.0,0.25
835,4.4,0.30186
836,3.0,0.5967
837,5.0,0.6114
838,4.333333333333333,0.43583333333333335
839,5.0,0.8228333333333332
840,5.0,0.6249
841,5.0,0.836
842,4.0,-0.891
843,4.0,0.0
844,4.142857142857143,0.3748571428571429
845,5.0,0.29295
846,4.0,0.45604000000000006
847,4.183673469387755,0.385469387755102
848,4.577981651376147,0.4643100917431189
849,4.666666666666667,0.6401
850,4.818181818181818,0.5443954545454545
851,3.0,0.51045
852,5.0,0.7482
853,4.6,0.34097999999999995
854,3.3333333333333335,-0.41406666666666664
855,4.787878787878788,0.3668060606060605
856,4.636363636363637,0.4934818181818183
857,3.5,0.3953
858,5.0,0.6249
859,5.0,0.22002500000000003
860,3.5,0.38155
861,4.605263157894737,0.42138872180451103
862,5.0,0.0
863,5.0,0.3374333333333333
864,3.2857142857142856,0.16374285714285716
865,5.0,0.6696
866,1.0,-0.4767
867,5.0,0.8555
868,5.0,0.6956800000000001
869,3.25,-0.165875
870,3.4285714285714284,0.16147142857142857
871,5.0,0.7777
872,2.0,0.1027
873,4.0,0.4588
874,5.0,0.82245
875,5.0,0.7717
876,5.0,-0.4898
877,3.8421052631578947,0.3502040485829954
878,5.0,0.8402
879,5.0,0.81055
880,5.0,0.5870666666666667
881,5.0,-0.13396666666666665
882,5.0,0.6369
883,5.0,0.420875
884,1.0,0.49793333333333334
885,5.0,0.9095
886,3.896551724137931,0.4058862068965517
887,2.6,0.28768000000000005
888,5.0,0.71235
889,5.0,0.5145000000000001
890,4.428571428571429,0.34565714285714283
891,4.045454545454546,0.43406590909090903
892,2.7222222222222223,0.3619805555555556
893,2.0,-0.4215
894,4.609069585613761,0.512492572322128
895,4.285714285714286,0.4277964285714287
896,2.0,-0.5719
897,2.5,0.15825
898,4.0,0.612525
899,5.0,-0.0772
900,5.0,0.38675000000000004
901,5.0,0.6887000000000001
902,4.0,0.0
903,5.0,0.7436499999999999
904,5.0,0.31245
905,5.0,0.6249
906,4.458333333333333,0.42521666666666663
907,5.0,0.40615
908,1.0,0.0258
909,3.4,0.39076
910,5.0,0.0
911,4.888888888888889,0.46379333333333334
912,4.4,0.35056000000000004
913,4.8,0.43969199999999986
914,4.0,0.2714
915,4.0,0.3892
916,4.0,0.27115
917,4.0,0.3918333333333333
918,5.0,0.4588
919,3.6666666666666665,0.5377666666666666
920,5.0,0.2023
921,3.0,0.3182
922,5.0,0.3798
923,4.0,0.5574
924,4.2,0.69063
925,4.0,0.0
926,5.0,0.8080499999999999
927,4.857142857142857,0.42565714285714285
928,3.5,0.46240000000000003
929,3.0,0.6265499999999999
930,5.0,0.8689
931,5.0,0.8718
932,4.004878048780488,0.5097385365853657
933,3.9545454545454546,0.5387068181818182
934,5.0,0.2732
935,4.666666666666667,0.5412666666666667
936,5.0,0.3612
937,5.0,0.0
938,4.335365853658536,0.34120792682926787
939,1.6666666666666667,-0.019633333333333353
940,2.3333333333333335,0.31523333333333337
941,5.0,0.0
942,3.8,0.14832
943,5.0,0.20413333333333336
944,5.0,0.3612
945,4.40566037735849,0.6490896226415094
946,5.0,0.5719
947,5.0,0.442275
948,1.0,0.6249
949,5.0,0.4294
950,4.769230769230769,0.22788461538461538
951,5.0,0.2732
952,5.0,0.3404
953,4.322463768115942,0.5568844202898549
954,4.166666666666667,0.4592833333333333
955,5.0,0.6588
956,5.0,0.7351
957,5.0,0.08895
958,5.0,-0.4019
959,3.0,0.6808
960,4.8,0.41746999999999995
961,4.2,0.76098
962,5.0,0.37737999999999994
963,4.0,0.33688
964,4.726315789473684,0.3205442105263157
965,4.6,0.6413800000000001
966,5.0,0.5574
967,5.0,0.4269
968,4.083333333333333,0.30541666666666667
969,4.8,0.7242
970,3.9827586206896552,0.3926094827586206
971,4.8,0.5762400000000001
972,5.0,0.8588
973,3.0,0.8587
974,4.285714285714286,0.2686081632653062
975,5.0,0.7579
976,4.0,0.91
977,5.0,0.5972999999999999
978,4.115384615384615,0.20399615384615383
979,4.0,0.0
980,2.875,0.32
981,4.0,0.4078285714285715
982,4.381944444444445,0.5578291666666662
983,1.0,-0.25
984,5.0,0.2263
985,1.0,-0.9215
986,5.0,0.3182
987,1.6,0.30008
988,5.0,0.9647
989,1.0,-0.4404
990,4.0,0.7269
991,3.75,0.37375
992,4.6,0.40942
993,5.0,0.3612
994,4.666666666666667,0.3699444444444444
995,4.0,0.85885
996,4.5,0.20095
997,4.769230769230769,0.4064
998,3.0,0.66455
999,5.0,0.0
1000,3.0,-0.6597
1001,5.0,0.3612
1002,5.0,0.4926
1003,4.5,0.5398000000000001
1004,1.0,0.4767
1005,5.0,-0.4019
1006,4.0,0.7351
1007,5.0,0.5443749999999999
1008,5.0,0.5719
1009,5.0,0.33772857142857143
1010,2.6666666666666665,0.14591111111111113
1011,4.0,0.3928500000000001
1012,4.206521739130435,0.3446239130434783
1013,4.125,0.5538625
1014,3.0,0.0
1015,4.5,0.36165
1016,4.7,0.25195
1017,5.0,0.4687
1018,5.0,0.9169
1019,4.0,0.5719
1020,4.5,0.4763384615384615
